Sr no.,Stock Name,Entry Price,Exit Price,Qty,P&L,Entry Date,Exit Date,Exit Reason
294,HLVLTD,26.57,34.98,4146,34867.86,01 December 2004,02 May 2005,Rebalance(F)
295,UNITDSPR,49.38,56.04,2040,13586.40,01 April 2005,02 May 2005,Rebalance(F)
296,MIRZAINT,20.93,37.29,4632,75779.52,01 October 2004,02 May 2005,Rebalance(F)
297,DHAMPURSUG,143.30,112.00,898,-28107.40,01 February 2005,02 May 2005,Rebalance(F)
298,THIRUSUGAR,94.85,110.25,829,12766.60,01 November 2004,02 May 2005,Rebalance(F)
299,KCP,11.48,9.12,13509,-31881.24,01 June 2005,28 June 2005,Stop Loss
300,VIPIND,23.94,21.20,6478,-17749.72,01 June 2005,01 July 2005,Rebalance
301,JUBLPHARMA,186.42,188.81,831,1986.09,01 June 2005,01 August 2005,Rebalance
302,HINDOILEXP,136.89,155.44,1132,20998.60,01 June 2005,01 August 2005,Rebalance
303,ABAN,407.65,546.00,380,52573.00,01 June 2005,01 September 2005,Rebalance
304,GUJALKALI,136.90,150.10,1132,14942.40,01 June 2005,01 September 2005,Rebalance
305,VINDHYATEL,158.55,177.45,978,18484.20,01 June 2005,03 October 2005,Rebalance
306,GODREJIND,39.84,43.80,3892,15412.32,01 June 2005,03 October 2005,Rebalance
307,BAJFINANCE,27.91,27.31,5963,-3613.58,01 August 2005,01 November 2005,Rebalance(F)
308,HAVELLS,9.47,17.34,16384,129007.62,01 June 2005,01 November 2005,Rebalance(F)
309,NCC,46.95,62.60,3303,51691.95,01 June 2005,01 November 2005,Rebalance(F)
310,RADICO,82.31,120.84,1593,61378.29,01 July 2005,01 November 2005,Rebalance(F)
311,RAJESHEXPO,26.53,24.39,6484,-13875.76,03 October 2005,01 November 2005,Rebalance(F)
312,SRF,38.19,49.44,3433,38621.25,01 July 2005,01 November 2005,Rebalance(F)
313,BEML,705.90,818.00,219,24549.90,01 June 2005,01 November 2005,Rebalance(F)
314,UNITECH,4.13,4.81,37553,25536.04,01 June 2005,01 November 2005,Rebalance(F)
315,PRAJIND,28.47,43.92,5447,84156.15,01 June 2005,01 November 2005,Rebalance(F)
316,BALMLAWRIE,54.53,69.01,2844,41189.65,01 June 2005,01 November 2005,Rebalance(F)
317,HCC,27.64,43.15,5611,87026.61,01 June 2005,01 November 2005,Rebalance(F)
318,SINTEX,54.54,62.63,2843,22999.87,01 June 2005,01 November 2005,Rebalance(F)
319,IVRCLINFRA,84.69,64.18,2228,-45696.28,01 September 2005,01 November 2005,Rebalance(F)
320,ESABINDIA,238.10,369.70,651,85671.60,01 June 2005,01 November 2005,Rebalance(F)
321,HLVLTD,39.47,47.48,3929,31471.29,01 June 2005,01 November 2005,Rebalance(F)
322,UNITDSPR,58.53,91.23,2649,86622.30,01 June 2005,01 November 2005,Rebalance(F)
323,GAMMONIND,295.55,355.50,524,31413.80,01 June 2005,01 November 2005,Rebalance(F)
324,TAJGVK,126.37,120.25,1493,-9137.16,01 September 2005,01 November 2005,Rebalance(F)
325,SKUMARSYNF,37.30,42.90,4462,24987.20,01 August 2005,01 November 2005,Rebalance(F)
326,VIDEOIND,470.00,406.00,366,-23424.00,03 October 2005,01 November 2005,Rebalance(F)
327,SRF,57.34,52.63,3407,-16046.97,01 December 2005,01 February 2006,Rebalance
328,RADICO,135.08,143.20,1446,11741.52,01 December 2005,01 March 2006,Rebalance
329,PRAJIND,54.08,51.97,3612,-7621.32,01 December 2005,01 March 2006,Rebalance
330,GODFRYPHLP,302.68,292.00,645,-6888.60,01 December 2005,03 April 2006,Rebalance
331,NCC,73.20,112.30,2668,104318.80,01 December 2005,03 April 2006,Rebalance
332,GAMMONIND,399.10,541.30,489,69535.80,01 December 2005,03 April 2006,Rebalance
333,RELCAPITAL,462.95,521.35,421,24586.40,01 December 2005,03 April 2006,Rebalance
334,HCC,57.25,86.90,3412,101165.80,01 December 2005,02 May 2006,Rebalance
335,ESABINDIA,474.85,458.55,411,-6699.30,01 December 2005,02 May 2006,Rebalance
336,TITAN,32.49,39.92,6012,44669.16,01 December 2005,02 May 2006,Rebalance
337,CRISIL,156.04,185.18,1251,36454.14,01 December 2005,02 May 2006,Rebalance
338,BEML,925.10,1512.70,211,123983.60,01 December 2005,02 May 2006,Rebalance
339,BAJFINANCE,34.37,44.46,5684,57345.88,01 December 2005,02 May 2006,Rebalance
340,BHEL,157.04,127.11,1622,-48551.33,02 May 2006,01 June 2006,Rebalance(F)
341,BLUESTARCO,70.98,67.51,3424,-11881.28,03 April 2006,01 June 2006,Rebalance(F)
342,HAVELLS,18.19,29.85,10737,125171.95,01 December 2005,01 June 2006,Rebalance(F)
343,M&M,158.29,142.53,1609,-25365.89,02 May 2006,01 June 2006,Rebalance(F)
344,GODREJIND,103.32,98.96,2352,-10254.72,03 April 2006,01 June 2006,Rebalance(F)
345,SIEMENS,336.02,477.30,581,82083.68,01 December 2005,01 June 2006,Rebalance(F)
346,VOLTAS,55.72,94.64,3506,136453.52,01 December 2005,01 June 2006,Rebalance(F)
347,ABAN,1383.35,979.80,184,-74253.20,02 May 2006,01 June 2006,Rebalance(F)
348,UNITECH,12.24,108.94,14816,1432707.20,01 February 2006,01 June 2006,Rebalance(F)
349,AGI,131.95,126.15,1495,-8671.00,01 March 2006,01 June 2006,Rebalance(F)
350,GHCL,109.85,164.60,1778,97345.50,01 December 2005,01 June 2006,Rebalance(F)
351,IVRCLINFRA,150.20,113.43,1696,-62361.92,02 May 2006,01 June 2006,Rebalance(F)
352,RIIL,290.40,629.85,672,228110.40,01 December 2005,01 June 2006,Rebalance(F)
353,SIMPLEXINF,398.95,401.62,609,1626.03,03 April 2006,01 June 2006,Rebalance(F)
354,STER,142.74,101.49,1785,-73631.25,02 May 2006,01 June 2006,Rebalance(F)
355,ADOR,388.20,399.60,503,5734.20,01 December 2005,01 June 2006,Rebalance(F)
356,DALMIASUG,54.17,97.85,3606,157510.08,01 December 2005,01 June 2006,Rebalance(F)
357,ASIANELEC,196.60,192.63,1004,-3985.88,01 March 2006,01 June 2006,Rebalance(F)
358,PVP,173.75,144.20,1398,-41310.90,03 April 2006,01 June 2006,Rebalance(F)
359,THIRUSUGAR,586.00,389.00,434,-85498.00,02 May 2006,01 June 2006,Rebalance(F)
360,LAXMIMACH,2021.35,1579.95,154,-67975.60,03 July 2006,21 July 2006,Stop Loss
361,UNITECH,119.28,91.50,2626,-72950.28,03 July 2006,20 July 2006,Stop Loss
362,BANARISUG,1173.20,910.15,266,-69971.30,03 July 2006,21 July 2006,Stop Loss
363,PVP,135.00,102.80,2320,-74704.00,03 July 2006,24 July 2006,Stop Loss
364,ZENITHCOMP,77.50,61.60,4041,-64251.90,03 July 2006,25 July 2006,Stop Loss
365,BAJAJHIND,332.59,281.39,941,-48179.20,03 July 2006,01 August 2006,Rebalance
366,GODREJCP,52.59,50.44,5956,-12825.05,03 July 2006,01 August 2006,Rebalance
367,PIDILITIND,45.88,48.53,5551,14710.15,01 August 2006,01 September 2006,Rebalance
368,DABUR,47.76,46.16,6558,-10492.80,03 July 2006,03 October 2006,Rebalance
369,VOLTAS,75.11,92.75,4170,73558.80,03 July 2006,01 November 2006,Rebalance
370,HAVELLS,27.85,30.84,11245,33577.57,03 July 2006,01 November 2006,Rebalance
371,THERMAX,273.90,317.35,1143,49663.35,03 July 2006,01 November 2006,Rebalance
372,ABAN,1035.85,1033.15,245,-661.50,01 August 2006,01 November 2006,Rebalance
373,MARICO,24.70,26.49,10314,18513.63,01 August 2006,01 November 2006,Rebalance
374,M&M,154.53,210.26,2027,112974.85,03 July 2006,01 December 2006,Rebalance
375,SIEMENS,449.83,589.53,696,97231.20,03 July 2006,01 December 2006,Rebalance
376,GHCL,136.20,176.65,1870,75641.50,01 August 2006,01 December 2006,Rebalance
377,KCP,30.40,22.14,10675,-88175.50,01 November 2006,12 December 2006,Stop Loss
378,BHEL,129.90,153.57,2411,57061.14,03 July 2006,02 January 2007,Rebalance
379,ARE&M,28.07,25.67,11561,-27746.40,01 November 2006,02 January 2007,Rebalance
380,DALMIASUG,82.62,115.41,3791,124306.89,03 July 2006,01 February 2007,Rebalance
381,STER,102.25,131.14,3063,88490.07,03 July 2006,01 February 2007,Rebalance
382,ACC,781.65,1034.65,400,101200.00,03 July 2006,01 February 2007,Rebalance
383,LAXMIMACH,3399.64,3621.20,95,21048.20,01 November 2006,01 February 2007,Rebalance
384,DSKULKARNI,417.50,328.60,933,-82943.70,01 December 2006,01 February 2007,Rebalance
385,BLUESTARCO,62.75,102.28,4992,197333.76,03 July 2006,01 March 2007,Rebalance(F)
386,KPIL,161.09,218.53,1879,107929.76,03 October 2006,01 March 2007,Rebalance(F)
387,GODREJIND,99.95,163.35,2712,171940.80,01 September 2006,01 March 2007,Rebalance(F)
388,SHREECEM,910.85,1151.60,279,67169.25,01 August 2006,01 March 2007,Rebalance(F)
389,ULTRACEMCO,1130.00,869.85,266,-69199.90,02 January 2007,01 March 2007,Rebalance(F)
390,RELIANCE,121.55,155.22,2577,86756.56,03 July 2006,01 March 2007,Rebalance(F)
391,PRAJIND,164.88,175.93,2311,25536.55,01 February 2007,01 March 2007,Rebalance(F)
392,ABAN,1637.85,1824.60,183,34175.25,02 January 2007,01 March 2007,Rebalance(F)
393,UNITECH,100.22,178.93,2541,200002.11,01 August 2006,01 March 2007,Rebalance(F)
394,TATASTLBSL,76.53,81.02,3935,17668.15,02 January 2007,01 March 2007,Rebalance(F)
395,HTMEDIA,179.70,184.20,2121,9544.50,01 February 2007,01 March 2007,Rebalance(F)
396,ANSALAPI,387.13,292.52,984,-93096.24,01 February 2007,01 March 2007,Rebalance(F)
397,IVRCLINFRA,225.27,153.23,1729,-124557.16,01 December 2006,01 March 2007,Rebalance(F)
398,KESORAMIND,292.95,362.90,869,60786.55,01 August 2006,01 March 2007,Rebalance(F)
399,ADANIENT,107.45,104.53,3625,-10585.00,01 December 2006,01 March 2007,Rebalance(F)
400,ORIENTPPR,36.07,40.28,8684,36559.64,03 July 2006,01 March 2007,Rebalance(F)
401,HERITGFOOD,48.01,27.99,7939,-158928.86,01 February 2007,01 March 2007,Rebalance(F)
402,ZEEL,133.46,112.45,2855,-59983.55,01 February 2007,01 March 2007,Rebalance(F)
403,LUMAXIND,418.55,501.15,775,64015.00,01 November 2006,01 March 2007,Rebalance(F)
404,GRASIM,437.30,342.01,742,-70711.12,01 November 2006,01 March 2007,Rebalance(F)
405,UFLEX,180.25,141.00,1942,-76223.50,03 May 2007,14 May 2007,Stop Loss
406,LUMAXIND,444.50,454.95,787,8224.15,03 May 2007,01 June 2007,Rebalance
407,ADANIENT,111.28,119.20,3147,24924.24,03 May 2007,01 June 2007,Rebalance
408,SONATSOFTW,24.11,21.04,14524,-44661.30,03 May 2007,01 June 2007,Rebalance
409,UNITECH,208.60,260.10,1678,86417.00,03 May 2007,02 July 2007,Rebalance
410,GLENMARK,334.67,336.10,1046,1495.78,03 May 2007,02 July 2007,Rebalance
411,RELIANCE,184.54,191.14,1897,12516.16,03 May 2007,02 July 2007,Rebalance
412,BHARTIARTL,417.63,431.45,838,11581.16,03 May 2007,01 August 2007,Rebalance(F)
413,DIVISLAB,186.30,319.67,1879,250611.63,03 May 2007,01 August 2007,Rebalance(F)
414,CRISIL,391.38,377.01,981,-14096.97,02 July 2007,01 August 2007,Rebalance(F)
415,IPCALAB,65.94,70.17,5311,22465.53,03 May 2007,01 August 2007,Rebalance(F)
416,KOTAKBANK,138.26,178.30,2532,101381.28,03 May 2007,01 August 2007,Rebalance(F)
417,JINDALSTEL,116.45,136.14,3299,64957.31,02 July 2007,01 August 2007,Rebalance(F)
418,OFSS,2403.55,2097.00,145,-44449.75,03 May 2007,01 August 2007,Rebalance(F)
419,ABB,939.67,1079.45,350,48923.00,01 June 2007,01 August 2007,Rebalance(F)
420,SOUTHBANK,8.63,11.38,40580,111595.00,03 May 2007,01 August 2007,Rebalance(F)
421,PRAJIND,247.93,206.45,1412,-58569.76,03 May 2007,01 August 2007,Rebalance(F)
422,JAGRAN,85.51,103.81,4095,74938.50,03 May 2007,01 August 2007,Rebalance(F)
423,GMDCLTD,70.03,92.53,4699,105727.50,01 June 2007,01 August 2007,Rebalance(F)
424,ABAN,2661.45,2896.55,123,28917.30,01 June 2007,01 August 2007,Rebalance(F)
425,ROLTA,235.63,236.98,1630,2200.50,02 July 2007,01 August 2007,Rebalance(F)
426,TATASTLBSL,107.82,132.00,3248,78536.64,03 May 2007,01 August 2007,Rebalance(F)
427,HTMEDIA,190.65,228.00,1836,68574.60,03 May 2007,01 August 2007,Rebalance(F)
428,CMC,577.83,538.03,606,-24118.80,03 May 2007,01 August 2007,Rebalance(F)
429,WELCORP,181.05,233.15,1817,94665.70,01 June 2007,01 August 2007,Rebalance(F)
430,APTECHT,235.14,220.64,1489,-21590.50,03 May 2007,01 August 2007,Rebalance(F)
431,DCHL,197.95,231.20,1769,58819.25,03 May 2007,01 August 2007,Rebalance(F)
432,CRISIL,372.30,370.02,1071,-2441.88,03 September 2007,01 October 2007,Rebalance
433,BHARTIARTL,434.77,470.73,917,32975.32,03 September 2007,01 October 2007,Rebalance
434,DCHL,232.15,198.35,1718,-58068.40,03 September 2007,01 October 2007,Rebalance
435,JINDALSAW,60.15,64.75,6632,30507.20,03 September 2007,01 October 2007,Rebalance
436,SOUTHBANK,12.49,13.25,31937,24272.12,03 September 2007,01 November 2007,Rebalance
437,JAGRAN,119.66,131.03,3333,37896.21,03 September 2007,03 December 2007,Rebalance
438,RAJESHEXPO,101.37,148.28,3935,184590.85,03 September 2007,01 January 2008,Rebalance
439,ABB,1172.20,1511.20,340,115260.00,03 September 2007,01 January 2008,Rebalance
440,THERMAX,646.10,827.65,617,112016.35,03 September 2007,01 January 2008,Rebalance
441,DIVISLAB,296.36,367.59,1345,95797.63,03 September 2007,01 February 2008,Rebalance(F)
442,BLUESTARCO,163.33,247.83,2442,206349.00,03 September 2007,01 February 2008,Rebalance(F)
443,JSWSTEEL,84.05,103.48,4760,92486.80,01 October 2007,01 February 2008,Rebalance(F)
444,LT,517.35,744.38,771,175038.59,03 September 2007,01 February 2008,Rebalance(F)
445,KOTAKBANK,181.04,243.17,2203,136861.38,03 September 2007,01 February 2008,Rebalance(F)
446,JMFINANCIL,139.08,116.07,3855,-88703.55,01 January 2008,01 February 2008,Rebalance(F)
447,JINDALSTEL,134.40,372.43,2967,706235.01,03 September 2007,01 February 2008,Rebalance(F)
448,RELINFRA,1349.55,2013.75,296,196603.20,01 October 2007,01 February 2008,Rebalance(F)
449,GMDCLTD,92.99,202.32,4289,468916.37,03 September 2007,01 February 2008,Rebalance(F)
450,GMRAIRPORT,80.74,87.72,4940,34481.20,03 September 2007,01 February 2008,Rebalance(F)
451,VEDL,130.02,151.63,3077,66493.97,01 October 2007,01 February 2008,Rebalance(F)
452,RELCAPITAL,1230.30,1955.80,324,235062.00,03 September 2007,01 February 2008,Rebalance(F)
453,TATASTLBSL,183.11,215.90,2178,71416.62,03 September 2007,01 February 2008,Rebalance(F)
454,GUJNRECOKE,97.91,89.31,5476,-47093.60,01 January 2008,01 February 2008,Rebalance(F)
455,EDUCOMP,733.54,749.91,595,9740.15,03 December 2007,01 February 2008,Rebalance(F)
456,WELCORP,253.75,477.00,1572,350949.00,03 September 2007,01 February 2008,Rebalance(F)
457,ADANIENT,191.30,432.48,2085,502860.30,03 September 2007,01 February 2008,Rebalance(F)
458,ESSAROIL,343.25,229.25,1562,-178068.00,01 January 2008,01 February 2008,Rebalance(F)
459,PROVOGUE,189.59,255.39,2110,138838.00,01 October 2007,01 February 2008,Rebalance(F)
460,STCINDIA,485.63,378.52,872,-93399.92,01 November 2007,01 February 2008,Rebalance(F)
461,ARE&M,68.60,60.90,8408,-64783.64,02 May 2008,02 June 2008,Rebalance(F)
462,JINDALSTEL,404.59,374.29,1425,-43177.50,02 May 2008,02 June 2008,Rebalance(F)
463,SHRIRAMFIN,64.80,67.95,8901,28038.15,02 May 2008,02 June 2008,Rebalance(F)
464,RELINFRA,1527.40,1170.95,377,-134381.65,02 May 2008,02 June 2008,Rebalance(F)
465,GMDCLTD,169.00,126.38,3412,-145419.44,02 May 2008,02 June 2008,Rebalance(F)
466,VEDL,217.21,196.94,2655,-53816.85,02 May 2008,02 June 2008,Rebalance(F)
467,SREINFRA,91.68,79.48,6291,-76750.20,02 May 2008,02 June 2008,Rebalance(F)
468,LITL,53.33,50.41,10815,-31579.80,02 May 2008,02 June 2008,Rebalance(F)
469,RIIL,1625.05,1119.90,354,-178823.10,02 May 2008,02 June 2008,Rebalance(F)
470,SINTEX,236.80,200.60,2435,-88147.00,02 May 2008,02 June 2008,Rebalance(F)
471,HUBTOWN,1105.85,965.35,521,-73200.50,02 May 2008,02 June 2008,Rebalance(F)
472,EDUCOMP,801.48,774.13,719,-19664.65,02 May 2008,02 June 2008,Rebalance(F)
473,WELCORP,403.10,380.00,1430,-33033.00,02 May 2008,02 June 2008,Rebalance(F)
474,GUJNRECOKE,96.15,94.17,5998,-11876.04,02 May 2008,02 June 2008,Rebalance(F)
475,ADANIENT,435.67,397.08,1323,-51054.57,02 May 2008,02 June 2008,Rebalance(F)
476,ESSAROIL,282.65,236.15,2040,-94860.00,02 May 2008,02 June 2008,Rebalance(F)
477,BLKASHYAP,164.88,136.85,3498,-98048.94,02 May 2008,02 June 2008,Rebalance(F)
478,PROVOGUE,241.97,237.22,2383,-11319.25,02 May 2008,02 June 2008,Rebalance(F)
479,CONSOFINVT,73.60,65.05,7836,-66997.80,02 May 2008,02 June 2008,Rebalance(F)
480,ZANDUREALT,6851.05,9716.15,84,240668.40,02 May 2008,02 June 2008,Rebalance(F)
481,ASIANPAINT,121.04,119.86,4348,-5108.90,01 August 2008,01 September 2008,Rebalance(F)
482,COROMANDEL,84.22,92.03,6250,48812.50,01 August 2008,01 September 2008,Rebalance(F)
483,CHAMBLFERT,81.80,72.40,6434,-60479.60,01 August 2008,01 September 2008,Rebalance(F)
484,EIDPARRY,112.57,111.00,4676,-7341.32,01 August 2008,01 September 2008,Rebalance(F)
485,GLENMARK,629.95,651.50,835,17994.25,01 August 2008,01 September 2008,Rebalance(F)
486,JINDALSTEL,353.64,318.31,1488,-52571.04,01 August 2008,01 September 2008,Rebalance(F)
487,LICHSGFIN,66.97,65.21,7859,-13831.84,01 August 2008,01 September 2008,Rebalance(F)
488,NATIONALUM,102.32,90.64,5144,-60081.92,01 August 2008,01 September 2008,Rebalance(F)
489,SUNPHARMA,144.46,150.84,3643,23242.34,01 August 2008,01 September 2008,Rebalance(F)
490,THOMASCOOK,86.72,87.51,6069,4794.51,01 August 2008,01 September 2008,Rebalance(F)
491,RENUKA,66.88,58.03,7870,-69649.50,01 August 2008,01 September 2008,Rebalance(F)
492,VEDL,174.19,155.20,3021,-57368.79,01 August 2008,01 September 2008,Rebalance(F)
493,TATASTLLP,236.05,219.95,2229,-35886.90,01 August 2008,01 September 2008,Rebalance(F)
494,USHAMART,86.25,77.80,6102,-51561.90,01 August 2008,01 September 2008,Rebalance(F)
495,BRFL,332.95,379.85,1580,74102.00,01 August 2008,01 September 2008,Rebalance(F)
496,ESSAROIL,198.70,217.30,2649,49271.40,01 August 2008,01 September 2008,Rebalance(F)
497,JAYSREETEA,79.25,80.07,6642,5446.44,01 August 2008,01 September 2008,Rebalance(F)
498,KOHINOOR,119.95,120.05,4388,438.80,01 August 2008,01 September 2008,Rebalance(F)
499,CONSOFINVT,63.75,65.15,8256,11558.40,01 August 2008,01 September 2008,Rebalance(F)
500,ZANDUREALT,18213.80,18246.30,28,910.00,01 August 2008,01 September 2008,Rebalance(F)
501,BANKINDIA,294.80,239.00,1755,-97929.00,01 January 2009,02 February 2009,Rebalance(F)
502,BRITANNIA,131.73,140.01,3928,32504.20,01 January 2009,02 February 2009,Rebalance(F)
503,BPCL,30.01,31.82,17245,31256.56,01 January 2009,02 February 2009,Rebalance(F)
504,APOLLOHOSP,226.32,201.88,2286,-55869.84,01 January 2009,02 February 2009,Rebalance(F)
505,COLPAL,203.55,207.53,2542,10104.45,01 January 2009,02 February 2009,Rebalance(F)
506,GODREJCP,47.15,43.80,10975,-36766.25,01 January 2009,02 February 2009,Rebalance(F)
507,HINDUNILVR,250.75,261.90,2063,23002.45,01 January 2009,02 February 2009,Rebalance(F)
508,HINDPETRO,39.29,42.59,13172,43419.30,01 January 2009,02 February 2009,Rebalance(F)
509,GLAXO,574.50,581.03,900,5872.50,01 January 2009,02 February 2009,Rebalance(F)
510,HEROMOTOCO,711.85,778.05,727,48127.40,01 January 2009,02 February 2009,Rebalance(F)
511,PGHH,761.55,730.00,679,-21422.45,01 January 2009,02 February 2009,Rebalance(F)
512,PNB,106.34,78.22,4866,-136831.92,01 January 2009,02 February 2009,Rebalance(F)
513,M&MFIN,30.36,23.53,17044,-116386.84,01 January 2009,02 February 2009,Rebalance(F)
514,UNIONBANK,163.35,147.05,3168,-51638.40,01 January 2009,02 February 2009,Rebalance(F)
515,FDC,34.45,28.20,15022,-93887.50,01 January 2009,02 February 2009,Rebalance(F)
516,WYETH,441.45,417.40,1172,-28186.60,01 January 2009,02 February 2009,Rebalance(F)
517,ALFALAVAL,929.70,905.90,556,-13232.80,01 January 2009,02 February 2009,Rebalance(F)
518,BANARISUG,765.40,810.00,676,30149.60,01 January 2009,02 February 2009,Rebalance(F)
519,MARICO,28.80,29.25,17969,8086.05,01 January 2009,02 February 2009,Rebalance(F)
520,CASTROLIND,41.56,41.25,12451,-3890.94,01 January 2009,02 February 2009,Rebalance(F)
521,CASTROLIND,40.86,42.66,12146,21802.07,01 April 2009,04 May 2009,Rebalance
522,PGHH,744.95,802.65,666,38428.20,01 April 2009,04 May 2009,Rebalance
523,ALFALAVAL,885.55,880.00,560,-3108.00,01 April 2009,04 May 2009,Rebalance
524,ASTRAZEN,571.30,526.05,868,-39277.00,01 April 2009,04 May 2009,Rebalance
525,INGERRAND,273.10,273.20,1817,181.70,01 April 2009,04 May 2009,Rebalance
526,HINDPETRO,39.07,40.15,12702,13642.80,01 April 2009,04 May 2009,Rebalance
527,JINDALPOLY,132.50,152.73,3745,75761.35,01 April 2009,01 June 2009,Rebalance
528,LUPIN,132.64,161.64,3742,108518.00,01 April 2009,01 June 2009,Rebalance
529,FDC,33.95,40.25,14619,92099.70,01 April 2009,01 June 2009,Rebalance
530,COLPAL,231.35,239.93,2145,18393.38,01 April 2009,01 June 2009,Rebalance
531,GSKCONS,679.45,853.70,730,127202.50,01 April 2009,01 June 2009,Rebalance
532,BRITANNIA,139.99,168.28,3545,100305.78,01 April 2009,01 June 2009,Rebalance
533,CIPLA,218.85,219.05,2267,453.40,01 April 2009,01 June 2009,Rebalance
534,ALLCARGO,19.75,20.06,25127,7757.96,01 April 2009,01 June 2009,Rebalance
535,UNIONBANK,147.25,207.00,3370,201357.50,01 April 2009,01 June 2009,Rebalance
536,TATACOMM,520.15,471.35,954,-46555.20,01 April 2009,01 June 2009,Rebalance
537,DABUR,48.75,54.45,10181,58031.70,01 April 2009,01 June 2009,Rebalance
538,ZYDUSLIFE,39.21,41.46,12798,28795.50,04 May 2009,01 June 2009,Rebalance
539,INFY,203.53,209.56,2465,14881.21,04 May 2009,01 June 2009,Rebalance
540,AARTIIND,9.81,11.38,51143,79910.94,04 May 2009,01 June 2009,Rebalance
541,NFL,75.80,59.95,7380,-116973.00,01 June 2009,19 June 2009,Stop Loss
542,GODREJCP,47.80,55.18,10498,77509.88,04 May 2009,01 July 2009,Rebalance
543,FORTIS,109.80,91.05,5094,-95512.50,01 June 2009,01 July 2009,Rebalance
544,ONGC,196.11,175.27,2852,-59452.79,01 June 2009,01 July 2009,Rebalance
545,ACC,829.80,763.15,674,-44922.10,01 June 2009,01 July 2009,Rebalance
546,CANFINHOME,17.10,15.64,32714,-47762.44,01 June 2009,01 July 2009,Rebalance
547,GARDENSILK,81.75,63.35,6843,-125911.20,01 June 2009,07 July 2009,Stop Loss
548,COROMANDEL,93.20,91.50,6002,-10203.40,01 June 2009,03 August 2009,Rebalance
549,KSB,40.59,40.10,13783,-6753.67,01 June 2009,03 August 2009,Rebalance
550,GTL,304.15,299.90,1650,-7012.50,01 July 2009,03 August 2009,Rebalance
551,PFIZER,820.85,781.60,611,-23981.75,01 July 2009,03 August 2009,Rebalance
552,TVSMOTOR,30.20,23.38,16617,-113327.94,03 August 2009,12 August 2009,Stop Loss
553,RALLIS,26.88,53.16,18465,485260.20,01 April 2009,01 September 2009,Rebalance
554,PNB,132.70,136.83,4215,17407.95,01 June 2009,01 September 2009,Rebalance
555,EIDPARRY,131.82,165.60,4243,143328.54,01 June 2009,01 September 2009,Rebalance
556,COLPAL,310.05,304.73,1619,-8621.18,01 July 2009,01 September 2009,Rebalance
557,UNIONBANK,248.30,214.85,2022,-67635.90,01 July 2009,01 September 2009,Rebalance
558,WYETH,609.10,631.85,824,18746.00,01 July 2009,01 September 2009,Rebalance
559,BANKBARODA,86.91,96.10,6436,59146.84,01 June 2009,01 October 2009,Rebalance
560,PFC,81.22,91.70,6887,72175.76,01 June 2009,01 October 2009,Rebalance
561,BERGEPAINT,19.43,17.59,30127,-55591.85,01 September 2009,01 October 2009,Rebalance
562,BAJAJ-AUTO,504.60,705.55,994,199744.30,01 July 2009,03 November 2009,Rebalance(F)
563,BIRLACORPN,297.85,299.80,1993,3886.35,01 October 2009,03 November 2009,Rebalance(F)
564,AUROPHARMA,63.24,75.13,7935,94307.48,03 August 2009,03 November 2009,Rebalance(F)
565,EICHERMOT,56.13,48.01,10577,-85832.36,01 October 2009,03 November 2009,Rebalance(F)
566,GODREJCP,74.80,91.67,6709,113158.69,03 August 2009,03 November 2009,Rebalance(F)
567,LICHSGFIN,72.41,138.92,6930,460914.30,04 May 2009,03 November 2009,Rebalance(F)
568,HEROMOTOCO,939.75,1411.35,528,249004.80,01 April 2009,03 November 2009,Rebalance(F)
569,RADICO,116.45,108.70,5097,-39501.75,01 October 2009,03 November 2009,Rebalance(F)
570,PGHH,1105.45,1473.35,529,194619.10,01 September 2009,03 November 2009,Rebalance(F)
571,SHREECEM,1045.25,1541.90,535,265707.75,01 June 2009,03 November 2009,Rebalance(F)
572,MARUTI,839.35,1427.80,597,351304.65,04 May 2009,03 November 2009,Rebalance(F)
573,RECLTD,54.28,75.04,10305,213893.16,01 June 2009,03 November 2009,Rebalance(F)
574,MPHASIS,203.30,661.65,2441,1118832.35,01 April 2009,03 November 2009,Rebalance(F)
575,TORNTPOWER,227.85,273.75,2202,101071.80,03 August 2009,03 November 2009,Rebalance(F)
576,TATACOFFEE,36.25,29.12,16152,-115244.52,01 September 2009,03 November 2009,Rebalance(F)
577,MCLEODRUSS,194.30,193.65,3013,-1958.45,01 September 2009,03 November 2009,Rebalance(F)
578,GSKCONS,1097.10,1206.20,457,49858.70,03 August 2009,03 November 2009,Rebalance(F)
579,UTTAMSTL,99.55,115.95,5881,96448.40,01 September 2009,03 November 2009,Rebalance(F)
580,HINDOILEXP,373.35,275.20,1568,-153899.20,01 September 2009,03 November 2009,Rebalance(F)
